id,sentiment
7209_9,0.9920837879180908
8425_8,0.9884420037269592
3087_1,0.09309562295675278
1119_8,0.972601592540741
5715_3,0.05503290891647339
8645_1,0.016751637682318687
2149_3,0.01484222337603569
10403_10,0.9835524559020996
5628_1,0.01085368450731039
5570_10,0.9891929030418396
1613_3,0.03091060183942318
1454_4,0.5549086332321167
5094_3,0.05581364035606384
7982_1,0.011661263182759285
6894_2,0.9704601168632507
6554_1,0.01453753188252449
4721_3,0.12951500713825226
6904_4,0.023029593750834465
893_8,0.9883842468261719
4605_4,0.4849800169467926
11516_7,0.517458438873291
11718_7,0.9921097159385681
5956_1,0.00774391321465373
7455_9,0.9878272414207458
6396_4,0.948329508304596
1223_8,0.9903573393821716
8556_1,0.02748941071331501
6108_8,0.7128966450691223
11690_1,0.008316325023770332
3778_9,0.7212207913398743
3627_4,0.03115427866578102
8256_4,0.17845554649829865
533_1,0.016447657719254494
5235_4,0.017659991979599
621_2,0.031090062111616135
5365_1,0.676500678062439
8180_3,0.048324789851903915
7396_7,0.06127362325787544
9776_10,0.986604630947113
8175_10,0.9770503044128418
3128_1,0.075743667781353
4606_1,0.027148008346557617
6158_2,0.03280376270413399
3281_10,0.6407315731048584
4723_4,0.07977471500635147
11994_3,0.2633516192436218
7701_1,0.010133309289813042
103_3,0.0670330822467804
8908_10,0.9918712377548218
8876_1,0.008872412145137787
7519_9,0.9549968242645264
12456_8,0.8011199831962585
9514_8,0.9039285778999329
8680_8,0.21330899000167847
12402_10,0.9644371867179871
362_2,0.06631853431463242
9825_7,0.6727632284164429
2913_3,0.47040244936943054
7164_8,0.9345503449440002
11177_7,0.9867300987243652
5707_10,0.991769552230835
8103_10,0.989014208316803
6289_1,0.012225302867591381
11754_1,0.2014358788728714
11640_10,0.976780891418457
9933_7,0.47524702548980713
185_10,0.9396215677261353
242_10,0.9929584264755249
9369_8,0.9547838568687439
7453_10,0.8634775876998901
7514_7,0.7212961912155151
10860_2,0.05529960244894028
8663_8,0.4200824797153473
9108_1,0.02435961924493313
7941_1,0.009656832553446293
10116_1,0.008154655806720257
9841_4,0.7966008186340332
4512_9,0.8029094934463501
4853_2,0.09644876420497894
2664_4,0.2503168284893036
9966_10,0.9918463826179504
5167_2,0.03242407739162445
3894_2,0.019801469519734383
3929_8,0.8908686637878418
7165_10,0.9675100445747375
5451_8,0.682773232460022
2947_4,0.6287515163421631
4611_10,0.9881401062011719
5807_1,0.4176858961582184
9464_8,0.9453058242797852
3124_10,0.9290632009506226
2705_4,0.16779835522174835
12187_8,0.9736335873603821
12319_10,0.9799598455429077
9874_3,0.3809109926223755
3406_4,0.690000057220459
2327_10,0.9887893199920654
605_10,0.5525984764099121
8080_4,0.16924872994422913
3074_10,0.9920241832733154
2499_3,0.03163031116127968
1013_1,0.30025917291641235
11535_1,0.01564376801252365
4118_7,0.7152577042579651
10492_8,0.9923997521400452
2129_4,0.5497708320617676
9814_10,0.7946505546569824
10671_9,0.6317545771598816
5980_10,0.9920931458473206
2755_2,0.03561396896839142
5461_2,0.6160352826118469
11979_1,0.04008056968450546
8810_1,0.007991597056388855
852_7,0.9804865121841431
10961_4,0.6026527881622314
7436_4,0.05172226205468178
11281_3,0.8094038367271423
4208_3,0.17524142563343048
8213_10,0.9353036284446716
9851_2,0.22632010281085968
4713_7,0.5589870810508728
9528_1,0.8861491084098816
3595_10,0.9855292439460754
5785_3,0.6037856936454773
10370_3,0.03599141165614128
1980_3,0.9749776124954224
8800_4,0.6414048671722412
4437_3,0.27745234966278076
28_3,0.04003811255097389
12171_1,0.5919590592384338
9359_3,0.17240193486213684
3831_9,0.9923014640808105
10962_7,0.9909518957138062
1500_9,0.1804148554801941
11470_10,0.9890344142913818
11843_3,0.03401505947113037
11200_4,0.812270998954773
1067_1,0.006714310962706804
3333_1,0.011177930980920792
4487_4,0.5483187437057495
6428_1,0.0073339375667274
575_7,0.1341709941625595
10904_9,0.9369063377380371
11821_2,0.3279770314693451
11605_1,0.007126532029360533
1111_7,0.7639389634132385
10295_1,0.8345030546188354
1146_4,0.010917285457253456
2405_9,0.8334107995033264
11081_10,0.8399121165275574
2201_10,0.9776304364204407
4844_1,0.0562516450881958
11007_8,0.9876629710197449
6535_7,0.9885308742523193
2653_4,0.019494783133268356
8245_10,0.9683516025543213
9951_8,0.9681534171104431
6133_8,0.547940194606781
10006_2,0.0059049385599792
7350_1,0.21319741010665894
4509_9,0.9915357828140259
948_1,0.024639900773763657
3987_1,0.06183261424303055
2947_10,0.6594952344894409
6041_3,0.3711915612220764
2946_1,0.015179059468209743
11967_4,0.0063230739906430244
1185_10,0.9931174516677856
10323_2,0.4061904549598694
11706_2,0.006653568707406521
3663_1,0.0226987823843956
5602_10,0.9930604696273804
4870_10,0.9165452718734741
1994_1,0.08484024554491043
10807_7,0.9915366172790527
6871_3,0.9069077372550964
1175_2,0.013755135238170624
10919_7,0.9925819635391235
8127_10,0.8050560355186462
12497_4,0.3490782082080841
3274_1,0.970146119594574
2568_3,0.1099434494972229
840_2,0.016786426305770874
5626_10,0.9930222630500793
7561_10,0.99290931224823
4600_3,0.32502058148384094
3324_9,0.8705176115036011
8899_7,0.9765579104423523
5592_8,0.39906999468803406
12483_4,0.016684219241142273
7874_1,0.006133791524916887
5878_10,0.9524171948432922
4303_9,0.837295651435852
9421_1,0.006111516151577234
10269_4,0.11016274243593216
10615_2,0.09980159997940063
2634_10,0.9873830676078796
7522_1,0.012067580595612526
9289_10,0.9606249928474426
4636_10,0.9600784778594971
1241_7,0.21519877016544342
9458_9,0.8476805090904236
11690_10,0.9905229210853577
7176_4,0.6044899225234985
6212_10,0.9693998098373413
6319_1,0.3274492025375366
5229_3,0.05333402380347252
466_9,0.992108166217804
8693_2,0.06014234572649002
2952_10,0.987040102481842
1128_1,0.08750585466623306
3975_10,0.9894430637359619
11365_10,0.877561092376709
2074_9,0.8804611563682556
9768_10,0.9922162294387817
4895_1,0.017670897766947746
5726_10,0.9877390265464783
9993_10,0.9863255620002747
11319_2,0.31000012159347534
10561_2,0.10086149722337723
5455_8,0.8565736413002014
10684_3,0.06736312061548233
3652_3,0.017464522272348404
7825_1,0.08936251699924469
8806_1,0.008343523368239403
275_10,0.8239063024520874
2246_1,0.011532660573720932
11968_2,0.010463213548064232
2528_1,0.6167649030685425
8491_8,0.9610695242881775
13_1,0.06978294998407364
4530_8,0.9901242852210999
5207_3,0.1579131931066513
11648_10,0.9153621792793274
8260_1,0.027245409786701202
10730_10,0.914815366268158
10402_3,0.41764765977859497
8077_1,0.005493198987096548
8598_8,0.5331554412841797
2809_3,0.01317113172262907
12490_10,0.9229109287261963
1447_9,0.9887701272964478
1605_3,0.05923110619187355
2311_4,0.020605264231562614
3235_9,0.9168130159378052
5725_10,0.8799132108688354
9025_10,0.9633312821388245
6049_9,0.7569936513900757
4803_10,0.9911618232727051
191_9,0.981123149394989
420_3,0.8354315161705017
5238_2,0.008141876198351383
1280_9,0.9533137679100037
9408_4,0.1558454930782318
819_1,0.0060657295398414135
1656_4,0.097093865275383
9964_3,0.019281813874840736
10404_4,0.24450795352458954
12369_10,0.9861109256744385
6423_1,0.018014665693044662
9942_8,0.7054954171180725
1519_1,0.008497347123920918
100_10,0.9910181760787964
3216_10,0.9324928522109985
3909_10,0.9229267835617065
5034_7,0.9896920323371887
14_8,0.9941510558128357
5891_3,0.02311018854379654
8496_10,0.9931776523590088
7429_1,0.014244376681745052
9457_1,0.006489105522632599
9602_8,0.9806982278823853
4198_1,0.01712895929813385
154_2,0.05372847989201546
5070_2,0.039284173399209976
4207_8,0.9490110874176025
7758_8,0.9836945533752441
4439_9,0.9902987480163574
12042_1,0.01871773786842823
7244_1,0.007453447207808495
6854_1,0.055195409804582596
11932_10,0.8840739130973816
4151_10,0.97625333070755
7265_1,0.03115065023303032
10272_7,0.9769949913024902
4256_4,0.16135215759277344
1225_7,0.9901533722877502
956_10,0.9930954575538635
6389_2,0.0071719433180987835
1365_4,0.19574472308158875
4752_7,0.9246749877929688
276_10,0.989846408367157
8766_9,0.9144516587257385
11225_10,0.9899632334709167
6920_1,0.007355404552072287
11536_1,0.009068426676094532
1923_9,0.8451923131942749
11460_10,0.8538952469825745
10054_7,0.8548890948295593
10845_1,0.006859524641185999
10231_4,0.43594738841056824
9430_8,0.9390047192573547
3226_2,0.009331155568361282
4298_3,0.10342709720134735
10635_4,0.12323499470949173
10567_4,0.016196465119719505
5460_10,0.9921175837516785
7310_7,0.8361726999282837
10330_2,0.00628287810832262
5151_9,0.9704540967941284
11_3,0.08425835520029068
1448_8,0.31696486473083496
10130_8,0.9253396987915039
2199_3,0.023087698966264725
1761_10,0.9385126233100891
2782_1,0.009021813981235027
7618_10,0.9924087524414062
85_10,0.9866631627082825
5730_3,0.058601390570402145
3641_1,0.049757447093725204
8190_9,0.9791312217712402
9533_10,0.9893602132797241
9508_1,0.008517248556017876
237_8,0.9924924969673157
3981_7,0.9368048906326294
7194_9,0.9739860892295837
10584_8,0.846807599067688
248_2,0.007155742030590773
8358_4,0.017652250826358795
1218_1,0.008765053935348988
4191_10,0.32090333104133606
3090_8,0.916487991809845
11923_2,0.03367637097835541
1640_8,0.9737185835838318
9972_3,0.04569968208670616
11818_4,0.5324693918228149
4350_10,0.9836216568946838
877_10,0.42944347858428955
10017_8,0.989658534526825
7975_10,0.9926387071609497
8436_1,0.3076258599758148
6024_7,0.2061515599489212
3112_1,0.008673484437167645
951_10,0.9905905723571777
1622_1,0.009912176989018917
191_3,0.4237046539783478
5669_1,0.0362430177628994
1891_4,0.12744227051734924
12173_9,0.7080896496772766
7887_7,0.4414057433605194
3256_10,0.5158784985542297
5419_1,0.04425705969333649
7635_1,0.024724794551730156
8297_2,0.01972159743309021
7137_8,0.7488587498664856
7562_3,0.5675206780433655
9944_1,0.008820263668894768
4288_1,0.006925297901034355
8087_1,0.8141090869903564
4771_10,0.9918319582939148
10482_10,0.9748117327690125
5324_10,0.9926483035087585
3080_1,0.01894792914390564
10923_7,0.6373610496520996
1753_7,0.9849727153778076
317_10,0.8706072568893433
12474_8,0.7799667716026306
773_8,0.9928150177001953
388_1,0.07916539907455444
12141_2,0.2573782801628113
5667_1,0.7228909134864807
1071_9,0.9442448616027832
2897_10,0.9851199984550476
9481_4,0.06719721108675003
12025_1,0.014089541509747505
8879_7,0.9670817255973816
5683_1,0.03294577822089195
7026_1,0.005260837730020285
2439_1,0.31013453006744385
3631_7,0.7283259034156799
1650_9,0.757042407989502
5378_7,0.9864351749420166
9745_1,0.006186566315591335
11563_8,0.9049988389015198
299_8,0.9892855286598206
9471_2,0.6048758625984192
1866_1,0.09662574529647827
2639_4,0.03551653027534485
5122_1,0.20360541343688965
12341_7,0.7407333254814148
2936_8,0.9825709462165833
8647_10,0.9884374737739563
4255_9,0.9576350450515747
7262_8,0.061051178723573685
8413_10,0.6651393175125122
10080_1,0.11220942437648773
3973_1,0.28039687871932983
8752_9,0.9934579730033875
4018_2,0.020568115636706352
7669_1,0.00945667177438736
10421_4,0.2955496311187744
7854_8,0.983320951461792
162_8,0.25889065861701965
11614_9,0.9642966985702515
11343_8,0.9925727844238281
1708_7,0.24474523961544037
7115_4,0.7631877660751343
10498_10,0.4077046513557434
2944_8,0.9808025360107422
10474_3,0.29463350772857666
1263_1,0.021672355011105537
1693_4,0.867692768573761
9600_9,0.6363076567649841
11173_2,0.03425135463476181
3961_2,0.058563344180583954
8011_1,0.250545471906662
7386_8,0.615880012512207
8787_8,0.9862715005874634
12349_9,0.9628917574882507
1776_4,0.0573849156498909
5885_4,0.9022799730300903
220_4,0.01296594925224781
5547_8,0.9923242330551147
2853_1,0.12591196596622467
2157_2,0.11062678694725037
11667_2,0.019383540377020836
194_7,0.9908164739608765
1633_1,0.015460795722901821
6897_2,0.035392507910728455
11568_2,0.06540903449058533
9219_1,0.06614482402801514
477_8,0.9892728328704834
8980_3,0.9581316113471985
4612_10,0.9608619213104248
8030_10,0.984093427658081
1846_8,0.9920164346694946
2786_8,0.9910554885864258
2634_1,0.01792745105922222
3110_8,0.9838416576385498
11587_8,0.9450075626373291
11262_8,0.9801971912384033
5680_7,0.8855478763580322
4583_4,0.11247170716524124
1451_1,0.012728609144687653
4244_4,0.8469204306602478
6176_4,0.012523455545306206
8851_10,0.9918479919433594
908_9,0.623440682888031
7494_9,0.11000258475542068
8061_3,0.022845493629574776
789_1,0.8619017601013184
2374_7,0.7262853980064392
11225_3,0.0635366439819336
4467_4,0.02084355242550373
8516_10,0.42400220036506653
4121_10,0.9386188983917236
10267_7,0.6214393377304077
6040_8,0.5383756160736084
8338_7,0.981505811214447
2903_7,0.9926101565361023
6662_9,0.9931802749633789
5333_10,0.9907512664794922
7470_4,0.00610392028465867
8813_1,0.018614470958709717
4514_3,0.8733082413673401
9584_7,0.6446202993392944
11706_8,0.9792933464050293
11538_8,0.9708613157272339
4210_1,0.007615178823471069
8984_1,0.006706289481371641
3431_4,0.008197282440960407
4973_10,0.9917672276496887
12260_1,0.03503582626581192
4267_10,0.985592246055603
9906_9,0.9921880960464478
670_7,0.7874396443367004
6270_3,0.01766273006796837
5164_4,0.008357959799468517
9741_2,0.02555565908551216
3761_8,0.9890733361244202
2651_2,0.3564607799053192
7448_10,0.9646632075309753
7184_9,0.9907413721084595
1313_9,0.9532206654548645
10654_8,0.9656482934951782
7151_1,0.021593747660517693
2320_10,0.9279757738113403
12033_7,0.42659667134284973
6429_1,0.021374134346842766
1420_4,0.7922505140304565
3002_7,0.5224189758300781
1299_1,0.008257332257926464
7897_9,0.9592758417129517
1529_4,0.01789015345275402
9760_2,0.31472545862197876
11318_1,0.012700996361672878
2217_3,0.05436278134584427
11641_2,0.0077738575637340546
7238_10,0.9903546571731567
7710_8,0.9913244247436523
12011_8,0.9258421659469604
4495_7,0.9752179980278015
11144_4,0.4255973994731903
5625_2,0.031361766159534454
2926_7,0.19159254431724548
8538_8,0.9395036101341248
8875_10,0.9785212278366089
10881_10,0.9906027317047119
1662_7,0.983414351940155
4560_9,0.6571160554885864
6714_4,0.006582673639059067
9059_10,0.9913551211357117
6631_10,0.9904991984367371
8520_1,0.006797254551202059
918_4,0.765428364276886
3102_10,0.9068489670753479
3611_2,0.07894480228424072
8434_10,0.9920815229415894
681_7,0.9892969727516174
7386_4,0.011252876371145248
7566_9,0.5303147435188293
10110_10,0.9921373724937439
10486_10,0.9731510877609253
1492_3,0.05719837173819542
11823_1,0.01137754786759615
2331_9,0.991788923740387
2200_2,0.014531304128468037
9547_1,0.13792166113853455
785_2,0.006141091696918011
5101_4,0.0532858781516552
5657_10,0.425068199634552
6902_7,0.9671223163604736
1490_9,0.9843156933784485
7148_9,0.9693017601966858
7387_8,0.9627977013587952
8277_9,0.9825526475906372
6912_7,0.9862838983535767
170_2,0.3772960305213928
7702_10,0.9931054711341858
4393_3,0.056137993931770325
2608_3,0.5353917479515076
4931_8,0.9800501465797424
10589_10,0.7730494141578674
8623_4,0.00717253377661109
6057_2,0.028795752674341202
2704_9,0.990513801574707
1790_2,0.6151597499847412
12370_1,0.006539310794323683
159_1,0.007268019486218691
343_9,0.9519783854484558
2128_9,0.9926671385765076
11181_8,0.7448984384536743
11775_10,0.991881787776947
3514_10,0.9926848411560059
6993_2,0.006996503099799156
2866_9,0.983583390712738
1000_9,0.9851114153862
11772_7,0.7821549773216248
3355_9,0.5348430871963501
8519_8,0.9778613448143005
7879_3,0.27871233224868774
4332_10,0.9825881123542786
5403_1,0.008784948848187923
1514_7,0.4216625988483429
7904_1,0.02285853959619999
10550_2,0.24851597845554352
11442_10,0.9925702214241028
2821_3,0.03045465238392353
5766_1,0.01796908862888813
8061_9,0.9363887906074524
2166_1,0.0075127314776182175
6206_1,0.015888823196291924
11124_2,0.2768789827823639
7625_10,0.8240319490432739
90_9,0.9849875569343567
7959_10,0.989372193813324
7029_10,0.9609547257423401
779_8,0.9855123162269592
1101_4,0.03839793801307678
11189_4,0.6642194390296936
9790_4,0.019470443949103355
10861_1,0.08420885354280472
5902_2,0.06282620131969452
9545_10,0.4497085511684418
3730_1,0.005628959741443396
4951_9,0.46637216210365295
3295_1,0.00934414193034172
9495_2,0.029903516173362732
2876_1,0.31567081809043884
2796_1,0.05969519913196564
10338_3,0.28377994894981384
10913_7,0.5276296734809875
4685_2,0.0167988333851099
11586_1,0.20596446096897125
4904_7,0.43419304490089417
7110_7,0.7684854865074158
2086_4,0.08672726899385452
7372_7,0.32285425066947937
135_9,0.9698198437690735
7038_3,0.5897350311279297
1119_2,0.007385204080492258
5057_8,0.935297429561615
3479_10,0.9931926131248474
6489_8,0.9878397583961487
4910_8,0.9730140566825867
5979_10,0.9169647097587585
11304_1,0.011370887979865074
2102_9,0.9955724477767944
8048_1,0.021919570863246918
12153_7,0.20929814875125885
4832_8,0.8911937475204468
3079_9,0.9893293976783752
8254_2,0.02011547051370144
7981_7,0.973812997341156
611_1,0.2224971055984497
307_10,0.3036860525608063
8861_3,0.006920702289789915
4635_4,0.6734472513198853
6197_7,0.9252148866653442
6739_3,0.026777487248182297
8588_9,0.9846189618110657
8461_7,0.12981006503105164
10089_1,0.2264188975095749
2609_7,0.8307141661643982
1418_3,0.21258854866027832
2661_10,0.8834221363067627
1253_9,0.8864992260932922
8815_9,0.9579315781593323
9867_8,0.9874401092529297
2155_1,0.011638789437711239
12259_4,0.07826158404350281
11224_3,0.031225113198161125
4781_1,0.00672146724537015
4354_9,0.9936918020248413
9629_9,0.9635971188545227
3629_9,0.9924618601799011
6445_10,0.992836058139801
9526_10,0.9931700229644775
5138_2,0.13866785168647766
349_10,0.9882899522781372
2099_7,0.7299279570579529
4411_1,0.30087971687316895
8127_3,0.022882584482431412
5225_8,0.9531120657920837
7970_3,0.035984110087156296
5688_7,0.7592535018920898
12099_3,0.02609153464436531
6020_4,0.5035727620124817
3892_8,0.9773065447807312
2098_8,0.9923984408378601
4851_7,0.9888995289802551
10967_10,0.9538432955741882
6230_4,0.040414709597826004
2211_2,0.3370647728443146
11978_10,0.9895652532577515
8802_1,0.01594889536499977
11010_3,0.0255694892257452
10083_2,0.5001053810119629
5588_10,0.10275642573833466
958_10,0.9881103038787842
6771_4,0.3394046723842621
6767_9,0.9853597283363342
7302_10,0.9898794889450073
5324_3,0.03352781757712364
7737_10,0.9920961856842041
8603_10,0.6735885739326477
3029_7,0.9872531294822693
8640_2,0.03121229261159897
2139_1,0.00815260037779808
6305_10,0.9929405450820923
6884_7,0.9479653835296631
5534_8,0.4430124759674072
7619_8,0.969987154006958
10057_8,0.9446442127227783
972_7,0.9927725195884705
6245_8,0.9073857665061951
6627_7,0.9891242980957031
3621_10,0.09875260293483734
2290_4,0.8811498880386353
24_4,0.21458911895751953
5689_1,0.00681363046169281
6497_4,0.17387257516384125
12405_4,0.9639936089515686
11720_7,0.988970160484314
10088_1,0.00586064113304019
9258_9,0.9929876923561096
354_4,0.9774864912033081
4770_10,0.9910445213317871
1035_3,0.05129997804760933
739_1,0.0070920679718256
6267_7,0.992249608039856
1562_8,0.9896280765533447
1438_1,0.02320341393351555
281_8,0.9926659464836121
1818_1,0.26163819432258606
3943_3,0.03921131789684296
8116_4,0.3846265375614166
6984_1,0.00650238711386919
5330_4,0.005578592419624329
8821_8,0.9892493486404419
10484_10,0.990246057510376
1886_4,0.08717921376228333
7943_2,0.5792877674102783
6438_7,0.9826415181159973
8931_10,0.938174843788147
10538_10,0.985150158405304
534_10,0.9928393363952637
7329_2,0.08065736293792725
6614_2,0.8342416882514954
710_10,0.989937424659729
3120_4,0.14565572142601013
9046_1,0.006296495441347361
5638_2,0.06075461208820343
2455_4,0.26955780386924744
2652_3,0.13705512881278992
11006_4,0.20007216930389404
5065_3,0.023336604237556458
9805_10,0.988943338394165
7092_8,0.9765484929084778
1735_10,0.9805396795272827
3609_1,0.007637915201485157
1201_10,0.9900802969932556
11024_9,0.992929995059967
3807_10,0.9742436408996582
4483_10,0.2324308604001999
4510_7,0.9161353707313538
8037_1,0.0560590960085392
1760_1,0.07081326842308044
133_8,0.8389880657196045
9039_8,0.9435046315193176
8462_4,0.48268336057662964
2468_10,0.9744678139686584
7684_3,0.006916239857673645
10350_9,0.9928990602493286
1199_10,0.9891409873962402
8560_1,0.010509665124118328
6405_3,0.04355501011013985
1295_1,0.02364666387438774
6420_1,0.006895548664033413
12183_9,0.9804612994194031
11619_1,0.03667663410305977
1415_9,0.9239197969436646
9414_1,0.023114603012800217
7640_4,0.28516390919685364
9211_9,0.9830417633056641
557_9,0.9866320490837097
4501_9,0.9895414710044861
8711_10,0.29694074392318726
2402_1,0.39860260486602783
4586_10,0.6252448558807373
176_3,0.047268643975257874
3545_1,0.05107908695936203
8932_1,0.006128906738013029
5829_10,0.9783301949501038
3409_10,0.9896809458732605
3636_3,0.7192637920379639
12048_7,0.9928566217422485
10468_10,0.9916507601737976
11546_10,0.9366735816001892
9444_10,0.9831101894378662
6275_1,0.068440742790699
152_4,0.637386679649353
4767_9,0.9127426743507385
6751_1,0.020137809216976166
10245_4,0.0113484226167202
5407_8,0.7724144458770752
1923_1,0.06301199644804001
515_9,0.3292869031429291
9988_1,0.5808582305908203
5928_8,0.9832808375358582
10163_4,0.23677417635917664
7969_10,0.9829429388046265
1494_4,0.04807455465197563
11211_10,0.9862154722213745
1957_1,0.00719208549708128
8484_7,0.6374494433403015
848_2,0.01164182461798191
5177_1,0.14597247540950775
10667_10,0.5505834817886353
3075_1,0.03231791406869888
9443_10,0.8245140910148621
1572_8,0.9699087738990784
11285_8,0.38791272044181824
3125_1,0.028621703386306763
9265_9,0.9778348803520203
4072_1,0.7099646925926208
6390_2,0.6439889669418335
